name,lat,lon,bench-closest,bench-near,restaurant-closest,restaurant-near,bicycle_parking-closest,bicycle_parking-near,fast_food-closest,fast_food-near,waste_basket-closest,waste_basket-near,cafe-closest,cafe-near,post_box-closest,post_box-near,toilets-closest,toilets-near,bank-closest,bank-near,drinking_water-closest,drinking_water-near,pharmacy-closest,pharmacy-near,parking-closest,parking-near,parking_entrance-closest,parking_entrance-near,dentist-closest,dentist-near,fuel-closest,fuel-near,bicycle_rental-closest,bicycle_rental-near,pub-closest,pub-near,post_office-closest,post_office-near,bar-closest,bar-near,recycling-closest,recycling-near,vending_machine-closest,vending_machine-near,car_sharing-closest,car_sharing-near,clinic-closest,clinic-near,place_of_worship-closest,place_of_worship-near,atm-closest,atm-near,waste_disposal-closest,waste_disposal-near,ice_cream-closest,ice_cream-near,library-closest,library-near,charging_station-closest,charging_station-near,fountain-closest,fountain-near,theatre-closest,theatre-near,car_rental-closest,car_rental-near
YWCA Hotel / Residence,49.2783539,-123.1130745,0.1078384687135729,43.0,0.026768196332439355,39.0,0.1475111461566525,75.0,0.1860579627148767,34.0,0.09377768407850066,26.0,0.1357716415390729,26.0,0.05571553597530511,15.0,0.4162124686085749,2.0,0.35882997044747644,2.0,0.4431223785157008,2.0,0.16917855060910103,3.0,0.14488672943682776,6.0,0.15413682300621984,4.0,0.3981436806075433,4.0,1.842842262136871,0.0,0.12724411890534246,10.0,0.15783014140345386,5.0,0.17221583967455412,2.0,0.14863452726673826,4.0,0.4161506618986555,1.0,0.43756332741803705,3.0,0.10352406829529805,19.0,0.5629439538036773,0.0,0.30627521265450697,1.0,0.14030115205949714,2.0,0.48831401171912675,1.0,0.5713230596091823,0.0,0.9944352608385366,0.0,0.4190516316719393,3.0,0.19183512566121955,1.0,0.02941344314879445,4.0,0.40542926150463204,1.0
Georgian Court Hotel,49.2780805,-123.1136599,0.1480598927575861,35.0,0.02568592635176535,40.0,0.11099518866323033,73.0,0.15034877505152255,23.0,0.10220947383158804,23.0,0.09914738982289026,24.0,0.029081778278582805,14.0,0.39816483746516756,1.0,0.36773821025421255,4.0,0.4856136207191928,2.0,0.1282574471167679,3.0,0.11541689614049139,4.0,0.20587217501538455,4.0,0.3931053127496809,3.0,1.800869143082884,0.0,0.07722305203456611,11.0,0.18183232802910052,4.0,0.13073500867561455,2.0,0.18406609187890557,5.0,0.39638522098411866,1.0,0.4136571573373407,3.0,0.08016757831989506,20.0,0.5339695444313237,0.0,0.29316119362655146,1.0,0.09335075448465317,2.0,0.5395487967651171,0.0,0.5640113267831981,0.0,1.0442282328457186,0.0,0.39994481912758123,3.0,0.22201007312154572,1.0,0.022827165465506383,4.0,0.41115025623564827,1.0
Hampton Inn & Suites by Hilton Vancouver-Downtown,49.277907,-123.113987,0.1754032021927172,25.0,0.05609664369554361,41.0,0.0964114558160831,67.0,0.13626332994919163,22.0,0.08810292226417465,21.0,0.0873906224962705,24.0,0.04412988105298124,16.0,0.39230595260133794,1.0,0.37799757467356204,4.0,0.5017738455592506,0.0,0.11048388671547778,3.0,0.10845103848476018,4.0,0.23602362810579067,4.0,0.39522674782768175,4.0,1.7746994571129135,0.0,0.049077326742915886,12.0,0.15150645108571398,4.0,0.1123217371268302,2.0,0.209169554773926,5.0,0.38944953976254587,1.0,0.4039357462253551,3.0,0.08212139600858154,19.0,0.5052219180926228,0.0,0.29148222930232837,1.0,0.06815589642096043,2.0,0.569252410058548,0.0,0.5638185126434804,0.0,1.0729021159332661,0.0,0.37110575481160374,3.0,0.24442702729786617,1.0,0.05340095568734107,4.0,0.4193120774581937,1.0
Holiday Inn and Suites Downtown,49.2784082,-123.1258565,0.029709213232070982,55.0,0.04619060339414926,93.0,0.04101930925588454,128.0,0.02474088163120611,52.0,0.07877182793406629,49.0,0.07468914982077016,42.0,0.05176611343206122,28.0,0.22526542034316113,2.0,0.19838819102588778,7.0,0.21776184029472698,4.0,0.0807102226428824,7.0,0.44348228530727823,1.0,0.14230403190087895,11.0,0.18452600670418307,6.0,0.9444439629162651,0.0,0.20374741356924236,8.0,0.089577251733238,12.0,0.1357602797789445,3.0,0.08328963551102682,16.0,0.3239826643372017,1.0,0.211864824325458,2.0,0.1097911956209606,14.0,0.23346204942134668,6.0,0.1701122997924351,2.0,0.36071729670135566,2.0,1.3871342666489002,0.0,0.4158275508847988,1.0,1.5531000371630959,0.0,0.4861645858080196,1.0,0.26631458065200986,2.0,0.4148449997852783,2.0,0.10006161897124818,3.0
La Quinta Inn Vancouver Airport,49.1776522,-123.1271059,0.19887929574851243,7.0,0.030197593870326018,50.0,0.904412919126283,0.0,0.13946611320774852,6.0,0.7481156618129347,0.0,0.12028275851582593,6.0,0.5451923346871691,0.0,0.5517849721353612,0.0,0.29527357063020604,3.0,1.1744061205961382,0.0,0.4749292664693956,1.0,0.7727183170237131,0.0,0.8340030666744958,0.0,1.2727095972582683,0.0,0.5062912680006556,0.0,1.910296621868164,0.0,1.522304321621728,0.0,0.4420125933593885,1.0,0.24980678851645868,1.0,1.8450575837765655,0.0,2.512211776933418,0.0,1.8217221271425657,0.0,1.306895104224235,0.0,2.016960324115751,0.0,1.0205776524602659,0.0,8.896368676748684,0.0,0.7701449035721218,0.0,1.8449747556729874,0.0,1.8203458608278966,0.0,1.2246642663385523,0.0,2.994826221175642,0.0,1.8252272965475802,0.0
Carmana Plaza,49.2857066,-123.1248564,0.23951254461833282,36.0,0.012995898801007651,71.0,0.04303355912714042,43.0,0.04497125337522512,18.0,0.08241659936967698,34.0,0.022275700430277292,36.0,0.08271298872913725,30.0,0.4731809584401103,2.0,0.17430143173838702,12.0,0.24041735275711268,4.0,0.1130080695287814,4.0,0.3889114256639355,1.0,0.32031315406352134,3.0,0.631711072340796,0.0,1.0967032830640733,0.0,0.06191989013903427,11.0,0.21878152976708942,3.0,0.18431817639262574,3.0,0.33207756712969483,2.0,0.7879751314639476,0.0,0.7412830777047287,0.0,0.15444189427447877,11.0,0.2773375462347166,1.0,0.620891352254936,0.0,0.2521229404594548,2.0,1.4415049814742336,0.0,0.0992905124144538,3.0,1.002615234226771,0.0,0.3426297602004113,1.0,0.26190837734639594,3.0,0.6519461714366925,0.0,0.3804663841986605,1.0
WorldMark Vancouver - The Canadian,49.2797517,-123.1257409,0.049753674906701156,81.0,0.039617926369541145,73.0,0.02437562724242724,139.0,0.05814871408474781,54.0,0.055691566138817754,57.0,0.07456798202048968,41.0,0.08530959374372223,28.0,0.16551678795521552,3.0,0.057537275180135426,4.0,0.15996132816696518,5.0,0.09805926756309531,6.0,0.41354587945337845,1.0,0.03395072667164551,12.0,0.037201549051612805,4.0,1.0085448624713298,0.0,0.11841709990714942,11.0,0.07342318178926494,12.0,0.27289850076492034,3.0,0.17490273782564603,12.0,0.46307869335291196,1.0,0.26603638092352383,4.0,0.03898381882602674,13.0,0.3030361321394436,5.0,0.3088594791622664,2.0,0.2650168130107692,3.0,1.366119775234571,0.0,0.5515906970776452,0.0,1.4302479203730063,0.0,0.3402993535144781,1.0,0.11874718823579622,3.0,0.34974574253156643,2.0,0.24263818925542066,4.0
Days Inn,49.192637,-123.1277313,0.28604176608976284,1.0,0.12398442169838027,5.0,0.997371135022519,0.0,0.16837156080626353,1.0,0.8456834235196169,0.0,0.1957075821821458,3.0,0.38515021434152896,1.0,0.843582219832889,0.0,0.8544922484264525,0.0,0.38307934750995315,1.0,1.739222464489142,0.0,0.4113156829343713,1.0,0.16004460758552322,1.0,2.008423620048607,0.0,0.6690382630163284,0.0,0.3250579220897439,1.0,1.2980753064929742,0.0,0.9841168329620225,0.0,1.1496793343271596,0.0,1.3886504028235638,0.0,1.4105345260974824,0.0,2.9650409684017314,0.0,2.696605387767702,0.0,2.221310881293848,0.0,1.0215534727659152,0.0,8.24794909987623,0.0,1.0248982749482667,0.0,2.165716477806521,0.0,2.9163185262765365,0.0,1.0076635754939578,0.0,1.4220950693460808,0.0,0.32424121612176154,1.0
Fairmont Vancouver Airport Hotel,49.1951945,-123.1752883,0.17840298324244894,1.0,0.2150114490297178,5.0,2.748829900283385,0.0,0.13101515233851715,15.0,0.38919862498767066,3.0,0.09878813760593189,10.0,0.1322592395919663,4.0,0.06642042603900983,17.0,2.7755760668049043,0.0,0.09429093025806573,7.0,0.4034371698454988,1.0,2.006568817463023,0.0,0.23361949041985544,8.0,0.4121153728406179,1.0,2.8339408290513592,0.0,3.219940027142076,0.0,0.48379975314778206,1.0,0.3960717686363271,1.0,0.22948174969462948,7.0,2.250034568798866,0.0,0.41313552312223273,1.0,3.382283539577463,0.0,2.848716254408683,0.0,4.011401825336918,0.0,0.12333007619599526,3.0,9.442252817300938,0.0,2.5488149048808255,0.0,3.0537035157082615,0.0,0.42362799983238714,1.0,0.22878963550422,1.0,2.9027656613464865,0.0,0.36397622523373485,2.0
Loon Lake Lodge and Retreat Centre,49.3036252,-122.5881547,5.14503271076586,0.0,9.216684307537488,0.0,10.866264732172727,0.0,9.203315881343384,0.0,5.4297879261753375,0.0,9.221223186061573,0.0,8.775831828428123,0.0,4.520199935527661,0.0,9.601402545890046,0.0,6.933802373979539,0.0,9.238940041214668,0.0,2.136356159320466,0.0,9.40218543630756,0.0,14.263693820920375,0.0,9.245052941118175,0.0,34.66464559162822,0.0,11.420196806733093,0.0,9.23215463989151,0.0,9.219353434321192,0.0,15.358818485650643,0.0,11.557259278061776,0.0,15.708955499378428,0.0,9.706463025539172,0.0,9.310524504924617,0.0,15.462300461398094,0.0,8.578226324193864,0.0,14.908799045347012,0.0,9.344747717075197,0.0,9.29138051647125,0.0,12.197261084333547,0.0,15.123406803263176,0.0,15.295350985210472,0.0
Holiday Inn Express Vancouver-Metrotown (Burnaby),49.2265894,-123.004442,0.14495754817565262,33.0,0.03617742424769106,33.0,0.03455808334984301,7.0,0.026953265203880427,37.0,0.22077970478816894,1.0,0.03687131371480806,18.0,0.06697357473950515,5.0,0.1739552436133365,6.0,0.18919704323177874,8.0,0.616290431099643,0.0,0.048983343298636746,5.0,0.018416973290603846,3.0,0.2122032055250497,5.0,0.05568872769277186,10.0,0.4234380054048323,1.0,5.572494103766842,0.0,0.5548945181427102,0.0,0.0457920228313629,1.0,0.18375123540431307,17.0,1.3064879359611024,0.0,0.17450766680829063,6.0,6.051323917398833,0.0,0.06761039045667012,4.0,1.0164854100023992,0.0,0.3036870398735102,6.0,0.1520170955210186,17.0,0.3623855282174931,1.0,2.5491826788380876,0.0,2.208911321160037,0.0,0.29594584902977744,2.0,1.8343863411442267,0.0,0.36264048051093245,1.0
Opus,49.27458,-123.122482,0.02902961551208765,46.0,0.022692605343570156,66.0,0.048649719906654315,62.0,0.057763226717733686,26.0,0.018913358196805112,27.0,0.007560153096111548,26.0,0.08190091377338217,16.0,0.20216623089507793,3.0,0.10135106901323632,9.0,0.22279433567063786,4.0,0.30301556994908685,3.0,0.45801480836926517,1.0,0.33631773977055385,5.0,0.10892367105099607,6.0,1.1500328969758191,0.0,0.057194737543544795,10.0,0.1436951852869465,6.0,0.16886418567924993,3.0,0.10882711111637304,12.0,0.17411343013555194,1.0,0.40359160413788614,2.0,0.08104403872389972,12.0,0.14765909487705867,6.0,0.3213107632600611,1.0,0.6253666085627693,0.0,1.2866999253983493,0.0,0.08227747926119701,2.0,1.7030508512111127,0.0,0.36423435806567694,1.0,0.22394094939829523,1.0,0.611232141215734,0.0,0.38485820617627003,3.0
HI Vancouver Central,49.2791033,-123.1236705,0.07264609407786592,54.0,0.01445324037938391,102.0,0.07042836773598428,145.0,0.030535848320009128,57.0,0.02765404744759761,61.0,0.06101633290565621,49.0,0.08719338346741168,32.0,0.06775880926065248,4.0,0.16149221745646541,7.0,0.06199759970824204,4.0,0.1076005101871242,6.0,0.5722632548286201,0.0,0.08698267389672162,13.0,0.1332395811446686,8.0,1.1194522682352381,0.0,0.18617576907397454,12.0,0.019203943156305945,13.0,0.3038564366163314,2.0,0.009384933253787149,15.0,0.37726270573208226,2.0,0.1018466282780785,5.0,0.11502465739186703,15.0,0.13960969028612577,5.0,0.24326258784714774,1.0,0.20195353243237693,4.0,1.2206340893843144,0.0,0.452577841870333,2.0,1.5752712334171637,0.0,0.3967077225507229,2.0,0.25596001497096965,2.0,0.2403070953952725,2.0,0.20483659014733074,4.0
Baker House,49.0269521,-122.2826389,0.8032414353083338,0.0,0.8169638496562195,0.0,0.21263487895580643,1.0,0.8531180567224007,0.0,0.2530383278281423,1.0,0.022921228821611017,1.0,0.3819243385919739,1.0,1.193541368719719,0.0,1.5751009162248026,0.0,2.4180510444572123,0.0,1.265573455784952,0.0,2.9523465652931877,0.0,0.5634461903848561,0.0,1.2064264687151485,0.0,4.0363435456216035,0.0,62.43179332698776,0.0,1.388643587039754,0.0,1.456135024818561,0.0,1.7764757768751045,0.0,1.4539130311793418,0.0,2.307355549991674,0.0,46.67483056201036,0.0,1.286577892377702,0.0,1.785457900694748,0.0,1.535296921802463,0.0,1.148402980984414,0.0,2.512191577343618,0.0,0.18327313842099693,1.0,1.3070564961253093,0.0,4.321086971030273,0.0,2.3010086933888205,0.0,3.0273803785294833,0.0
C&N Backpackers Central Station,49.2751432,-123.099635,0.055039123238159605,22.0,0.04179215804659727,20.0,0.03407036242999163,10.0,0.06224990402702136,5.0,0.7163957192800221,0.0,0.23991937002245242,7.0,0.18328424011026656,4.0,0.18937248561920242,4.0,0.46825988912111166,3.0,0.19455861416216816,3.0,0.531816099280415,0.0,0.47605899115711503,1.0,0.7637260117387276,0.0,0.5058374981108569,0.0,1.6406224938118026,0.0,0.12541711404548758,6.0,0.009100391224759153,5.0,0.6327893082588006,0.0,0.5126695291824462,0.0,1.180628509834284,0.0,0.22866236244787458,3.0,0.10729659259437678,6.0,0.9078392389960952,0.0,0.49942823955314136,1.0,0.2548919612408308,1.0,0.7657343167861184,0.0,0.596077540297511,0.0,0.6580251560414544,0.0,1.240339461836806,0.0,1.1370530671997099,0.0,0.6688376465263297,0.0,0.2215641659489239,1.0
C&N Backpackers Hostel Vancouver,49.2763105,-123.1002416,0.19116975785641369,15.0,0.03652463972687032,32.0,0.1361154525854783,5.0,0.17276668705281045,5.0,0.6121939193064887,0.0,0.2235599108898288,10.0,0.31745054412721246,3.0,0.32275943426615844,3.0,0.338605213580264,5.0,0.3093824060799051,2.0,0.4022063970032289,3.0,0.33901584383948113,1.0,0.6395186316334439,0.0,0.577725622443808,0.0,1.7687948345021303,0.0,0.2002042169744333,9.0,0.1455263890253561,4.0,0.5062248328335545,0.0,0.3762933339021586,3.0,1.2936358120872413,0.0,0.3612385381856757,3.0,0.1729085269801534,6.0,0.7789862936590379,0.0,0.3798560827704588,1.0,0.35977031849975216,1.0,0.6439965930028756,0.0,0.47650903529564054,1.0,0.5279512923615534,0.0,1.1266127127905516,0.0,1.040090610811343,0.0,0.5497451901499462,0.0,0.3569731182732188,1.0
St Clair Hotel-Hostel,49.2826853,-123.114188,0.10685396877267522,61.0,0.026585399699642163,61.0,0.046563940050031304,125.0,0.029735608443152137,60.0,0.09751726332309191,55.0,0.07600359995614674,73.0,0.08560457978840806,34.0,0.25313652792413166,6.0,0.0829567602122255,11.0,0.047764966903229074,4.0,0.1748625709071765,5.0,0.09998727064170757,5.0,0.4671953614418229,1.0,0.17687648350362212,3.0,1.3549927088298759,0.0,0.32061237790513564,10.0,0.13073427437198115,16.0,0.18218525511528832,4.0,0.07311460310397574,9.0,0.3996043520751193,1.0,0.4398557479639551,3.0,0.028248362245610035,17.0,0.5205669266527035,0.0,0.34968116226469353,1.0,0.18745244984635295,5.0,0.599165641275663,0.0,0.3430176003336239,1.0,1.0445183121524115,0.0,0.10657733324521594,2.0,0.29697410096644133,2.0,0.2513178846713808,3.0,0.19893191914346983,1.0
Pacific Spirit Hostel,49.2644708,-123.2583099,0.17889757247907725,48.0,0.2554340712277622,3.0,0.18881704998756188,24.0,0.3129207351211976,2.0,0.06414053695433672,6.0,0.3142940593858173,3.0,0.08393503562098709,2.0,0.15388427480897524,2.0,0.9012907328736323,0.0,2.015472171041863,0.0,1.1172874452449468,0.0,0.29323240038906784,1.0,1.10930673508961,0.0,1.9888361145177704,0.0,3.982594408932923,0.0,0.811025085316143,0.0,0.4471045760962503,1.0,0.5535222753278394,0.0,8.684513416397802,0.0,0.22839462432362567,1.0,0.5762841394805167,0.0,0.9723464949741085,0.0,2.0492451586042018,0.0,3.403200347634608,0.0,0.35549885668201386,1.0,0.0942859342858849,2.0,0.858738733419835,0.0,0.7524886837334401,0.0,2.678070676089834,0.0,0.5180357870033236,0.0,0.6583034547543634,0.0,8.391404514884528,0.0
Samesun Backpacker Hostels,49.2788526,-123.123027,0.09157653936774188,65.0,0.04491708974921018,102.0,0.04894339938361411,146.0,0.031882744907532144,56.0,0.03938082541612721,63.0,0.04785230857314787,52.0,0.1049538567659534,29.0,0.09903416886491669,4.0,0.21448645265839358,7.0,0.0966331125623932,4.0,0.1536201157446565,5.0,0.5537489624622517,0.0,0.09268754037308694,13.0,0.08572447539282438,9.0,1.1550135511631885,0.0,0.19674901979146286,12.0,0.011325879072935658,14.0,0.3277728951592051,2.0,0.022884271703393903,13.0,0.35691249222093474,2.0,0.049235278470709194,5.0,0.08187187651477267,14.0,0.08696908863901719,5.0,0.2387420981233192,2.0,0.1869738481154208,4.0,1.1772031095305577,0.0,0.4249283828364012,2.0,1.6255457624654632,0.0,0.3790166639482877,2.0,0.3049654086031777,2.0,0.21512005858433253,3.0,0.2155084473994233,4.0
Vancouver Backpacker Guesthouse,49.2200332,-122.9993061,0.3686258844413256,5.0,0.38922766281432386,4.0,0.456981599440728,1.0,0.2625612306366049,1.0,0.3030389512943497,3.0,0.5540451747651972,0.0,0.47563664964684005,1.0,0.6107221110424007,0.0,0.5897791796013866,0.0,0.39294385906237167,1.0,0.42982405039296234,1.0,0.3908155237533338,1.0,0.49640698940462374,1.0,0.5700230041503107,0.0,1.2374981528290898,0.0,6.319700280747536,0.0,0.5850425128267982,0.0,0.8613709983070056,0.0,0.6208661450676524,0.0,1.5997917316938783,0.0,0.6182073892937545,0.0,5.793142011835579,0.0,0.4134834596719985,1.0,0.728440659788223,0.0,0.5887929397832421,0.0,0.5844615191899589,0.0,1.0630923682468363,0.0,2.926461581507187,0.0,2.958517898781649,0.0,0.6657615171690235,0.0,1.1405137775216276,0.0,1.0706208349836452,0.0
Burnaby Rentals Hostel,49.2270271,-122.9377581,1.0261377883810423,0.0,0.428732569134882,1.0,1.6613623238653485,0.0,0.42828332827841337,1.0,0.1009795617261483,2.0,0.5046463214150605,0.0,0.288756919610246,1.0,0.7741745947277928,0.0,1.3705887770271479,0.0,1.8410342458530162,0.0,0.6312266246888177,0.0,1.0577942538884304,0.0,0.980553211280932,0.0,0.3016309838828244,1.0,0.4937284192878024,1.0,9.859896052596973,0.0,2.0628591223276245,0.0,1.5534009611878934,0.0,1.5864144806232052,0.0,1.3315362460578901,0.0,3.5628917181253876,0.0,2.1165628263414797,0.0,1.3723985913875212,0.0,1.1349338258347026,0.0,2.15176306418223,0.0,3.9754407549445365,0.0,2.019214540111805,0.0,4.120435961337925,0.0,2.958490020774586,0.0,2.6988413325095526,0.0,3.6081251922782767,0.0,2.6051371074206333,0.0
Gastown Hostel,49.2831072,-123.1091298,0.11091067937299931,58.0,0.019269079123911466,55.0,0.028220883990309708,77.0,0.010919700909311493,56.0,0.06900164237628681,38.0,0.024963938081862744,50.0,0.09036327455043726,21.0,0.09486822470391808,3.0,0.16525485144903776,2.0,0.1581269948998869,2.0,0.12649296622417167,4.0,0.31174878284768914,5.0,0.3628204177120589,2.0,0.08725825565940619,3.0,1.4370009239994346,0.0,0.1612248425357497,6.0,0.011105697984488407,18.0,0.12435576056037399,2.0,0.03454040099814872,15.0,0.7288559251597636,0.0,0.7698142212700076,0.0,0.11930191125198102,11.0,0.20907413307485054,2.0,0.42677710234168453,1.0,0.007639075429509394,2.0,0.3680594108259375,1.0,0.17884325307815316,2.0,0.6999805043261013,0.0,0.29161932666951534,2.0,0.4570101452545208,1.0,0.3325997434817309,3.0,0.5406327796459848,0.0
Seymour Hostel,49.2839749,-123.1142178,0.06611352066257606,71.0,0.01725858845507624,50.0,0.030844640024082028,106.0,0.019018581779993,43.0,0.03985225668951468,46.0,0.060892239311062205,70.0,0.10743225028353283,34.0,0.24436742772721415,5.0,0.06052520354051257,14.0,0.17856767457030942,4.0,0.10928855204586084,4.0,0.08186472240978955,4.0,0.4178729912685539,2.0,0.19322611890343747,3.0,1.2149071301468226,0.0,0.24652465942015042,9.0,0.009538010700264688,14.0,0.1115563541727589,5.0,0.08809180808400313,9.0,0.50957648088657,0.0,0.5473559617287427,0.0,0.17118931458198877,13.0,0.5715467396301318,0.0,0.4793383324691313,1.0,0.20931099805325837,4.0,0.6807173308963477,0.0,0.4020122678995014,2.0,1.0807237023333538,0.0,0.22085685159426652,2.0,0.4387212495866824,3.0,0.38449202712337394,3.0,0.31640652853105933,3.0
Academy House Gastown,49.2815506,-123.1018576,0.31844452723945066,19.0,0.09661627076756081,61.0,0.31298629141672335,14.0,0.26227268400479126,27.0,0.2638272096212977,10.0,0.12855934738463415,24.0,0.20197181507152862,6.0,0.24066271700062958,3.0,0.05680031774184696,7.0,0.5971915198367718,0.0,0.21085363259018214,7.0,0.10935185708474962,4.0,0.3719075763396851,1.0,0.4234599515647382,3.0,1.8742080657445923,0.0,0.0945421135691356,9.0,0.21621795319024747,14.0,0.1930863678234352,2.0,0.08183209829587205,12.0,1.1885010972250645,0.0,0.9549646829762259,0.0,0.5790288510624311,0.0,0.37526817335104656,2.0,0.13389604027004395,3.0,0.4169671768116091,1.0,0.39961744285530104,1.0,0.26409996192072827,3.0,0.14510752651979186,1.0,0.803665061310057,0.0,0.8513089641141635,0.0,0.25788199865804257,3.0,0.9443457383809674,0.0
American Backpackers Hostel,49.2827285,-123.1116445,0.08245690699953803,67.0,0.026622584792541027,51.0,0.00562346932423059,97.0,0.11864367662614281,61.0,0.008732812644509931,44.0,0.005658218930760702,56.0,0.031643933147309976,27.0,0.10384257808907972,4.0,0.19949321245163937,6.0,0.15142312390023704,2.0,0.2717490865473271,5.0,0.2533598618641673,6.0,0.41904622563539,2.0,0.27039236687578777,3.0,1.4021789037323718,0.0,0.3048046790209417,7.0,0.051062863853279926,16.0,0.27042860043956485,4.0,0.07417751970581392,12.0,0.5488288727455549,0.0,0.5899606914276132,0.0,0.07992357329524553,14.0,0.3446699308293968,2.0,0.47112920378328665,1.0,0.18185615949380105,4.0,0.4485277131287715,1.0,0.3660371902831578,1.0,0.8644312051848055,0.0,0.10886674020751903,2.0,0.3212440801308761,1.0,0.2360279548062035,4.0,0.3558035686147403,1.0
Lake Errock Motel,49.219787,-122.0108396,11.081849407237403,0.0,14.776712121042527,0.0,13.925575975486252,0.0,16.06526503121353,0.0,13.35145243129834,0.0,21.460900520223205,0.0,20.27238550254992,0.0,13.439646747526279,0.0,23.35940893490924,0.0,17.164838482205496,0.0,22.03929635093784,0.0,23.755250804505277,0.0,24.75659745391563,0.0,24.43203187907662,0.0,0.016323015589451484,1.0,76.69340598897908,0.0,10.937567275911832,0.0,5.534283230585093,0.0,23.758433917000403,0.0,8.303696849552686,0.0,16.05974778052756,0.0,57.6322032845267,0.0,26.779646590346807,0.0,26.368257203037192,0.0,11.17184342493422,0.0,13.923170050668924,0.0,27.706713392462586,0.0,23.247555552550857,0.0,8.51800836164845,0.0,28.162058915067423,0.0,13.954971711653618,0.0,28.33436593351594,0.0
Sundance Inn,49.0898333,-123.0411145,1.0017341507167092,0.0,2.5493549132199775,0.0,2.688087565945898,0.0,2.70336054027403,0.0,2.571412286424982,0.0,0.26845563662402444,1.0,0.07723353169078137,7.0,1.5536160863380986,0.0,2.8228196916303894,0.0,3.903138639750781,0.0,1.8012029553985083,0.0,5.191465721852418,0.0,6.021256546720344,0.0,1.789616082725831,0.0,0.34853302080440873,1.0,13.362672692940013,0.0,2.2785074343522305,0.0,3.0988821666434743,0.0,0.0788097801542129,1.0,7.514882976441804,0.0,3.0193083958191007,0.0,11.888452768513032,0.0,2.7400258213147914,0.0,1.738264334960138,0.0,5.959095278747628,0.0,11.879601097504679,0.0,3.1668174691281012,0.0,3.056970144823888,0.0,6.031362525671849,0.0,1.394028806692219,0.0,3.2174653265234383,0.0,4.6318199267183315,0.0
,49.08955,-123.0421721,0.929384680119276,0.0,2.585422780940786,0.0,2.612255707041213,0.0,2.627338367163832,0.0,2.5102885747091133,0.0,0.19576583927597246,1.0,0.13671646005425506,8.0,1.6095884452201477,0.0,2.74677941184722,0.0,3.9004174795513378,0.0,1.7183398104334886,0.0,5.153444728262644,0.0,6.003623223717614,0.0,1.7068031256117082,0.0,0.27426870585249913,1.0,13.352774525756827,0.0,2.202718166380755,0.0,3.023068529235726,0.0,0.016360028932002273,1.0,7.464948124971508,0.0,2.943910744661053,0.0,11.861415344746812,0.0,2.6654446608680984,0.0,1.6605704477074286,0.0,5.925691389541816,0.0,11.96278927252025,0.0,3.0919963924722547,0.0,2.9782026567104816,0.0,5.96644375742241,0.0,1.3108261974378779,0.0,3.136690100724101,0.0,4.68439488183526,0.0
Linda Vista Motel,49.1208466,-122.8443478,0.855633792722333,0.0,0.6284243685107236,0.0,5.677001218005173,0.0,0.08879610957815695,2.0,1.635278772879123,0.0,1.3447239227705094,0.0,0.9274891858048235,0.0,2.118166603363741,0.0,1.3824776072809344,0.0,4.378448205729989,0.0,1.2574211787600333,0.0,2.1148314289187518,0.0,3.4832837765286304,0.0,3.0786769915240604,0.0,0.27687182414813816,1.0,22.07417479649157,0.0,1.4912652884527868,0.0,1.2513378732038885,0.0,6.888714469208497,0.0,1.766821928096333,0.0,3.675453996164359,0.0,10.456786591562269,0.0,3.2742641647128914,0.0,4.769157302334034,0.0,7.261919556416204,0.0,3.648362842616336,0.0,3.9106976798042377,0.0,1.102320573241215,0.0,7.171019628311017,0.0,6.636001699372571,0.0,1.6881367650459325,0.0,7.818400975119778,0.0
Canadian Inn,49.1213176,-122.8448415,0.9102448925990688,0.0,0.5740435573014381,0.0,5.737402089296198,0.0,0.12862763223946708,2.0,1.582649876488681,0.0,1.2894929631458096,0.0,0.9086439935869665,0.0,2.0847753000695994,0.0,1.3296245548483285,0.0,4.349052462067055,0.0,1.3138039435070294,0.0,2.178170522702812,0.0,3.424718263829129,0.0,3.1196712048893636,0.0,0.3101721918077478,1.0,22.012112616230638,0.0,1.4380444998227784,0.0,1.3076805179934168,0.0,6.825463693692624,0.0,1.7042341288004228,0.0,3.712789287216552,0.0,10.393556686992234,0.0,3.244155494294048,0.0,4.727072566589338,0.0,7.2084899750919185,0.0,3.5966068896226115,0.0,3.854409318807251,0.0,1.0631175542451012,0.0,7.117881013357213,0.0,6.590186855894358,0.0,1.7377484045155014,0.0,7.76591262478406,0.0
Grandview Inn,49.041761,-122.7870011,1.3085664089008113,0.0,0.4692226935188271,1.0,0.7940852700308472,0.0,0.5183212007341528,0.0,1.33681987304179,0.0,0.6974613957662477,0.0,0.4650996998682903,2.0,1.0185636559051705,0.0,0.5238309018249299,0.0,2.6872808008362257,0.0,0.7236040057932074,0.0,0.7909517851112733,0.0,0.4109763085404589,2.0,7.172925159603209,0.0,0.5536755057051617,0.0,30.260468396041055,0.0,1.5121625169001653,0.0,0.682774953907028,0.0,8.871156547145295,0.0,4.0807563717557445,0.0,2.4551230785289473,0.0,20.181969856176384,0.0,7.921212040841555,0.0,0.6771317815482901,0.0,2.6415550858350954,0.0,12.611625238948893,0.0,0.5410947660593801,0.0,1.2838925276696758,0.0,5.875713067686674,0.0,4.430801761260854,0.0,1.6614235596608506,0.0,12.151669557088189,0.0
